BPM,SpO2,Temperature_C,Humidity_%,GSR,Angle_X,Angle_Y,Heat_Therapy_Duration,Sleep_Quality
113,91,37.3,43.89,92,-1.92,-4.81,18.68,57.26
88,93,36.55,75.76,260,1.11,3.57,8.25,75.59
63,99,36.83,79.61,297,-9.41,2.03,4.29,80.71
65,94,35.69,63.62,16,2.55,-6.66,1.8,76.77
64,99,37.89,44.33,110,-2.1,7.69,11.64,78.45
71,93,36.22,63.34,327,-9.81,3.6,2.54,74.95
102,91,36.88,60.91,359,3.48,-2.75,11.72,68.71
106,96,36.94,62.46,487,4.25,3.67,11.54,67.24
79,99,37.18,63.35,93,2.58,-7.75,11.28,69.97
75,99,37.95,79.29,9,-3.16,-0.63,15.18,78.12
119,91,37.58,31.91,211,0.59,-6.62,20.07,56.07
117,90,37.49,45.71,236,-2.26,-9.17,18.99,52.51
105,94,37.08,61.02,253,4.01,-3.23,14.37,63.86
90,90,35.79,39.83,15,1.67,-6.99,7.29,64.91
69,90,36.71,88.47,488,-8.36,2.67,2.95,82.02
93,90,38.37,38.42,143,2.86,3.48,19.53,68.75
55,95,38.49,52.87,41,3.74,-7.03,13.52,80.39
77,98,37.69,81.42,2,-2.59,-9.51,14.34,67.03
93,99,36.18,25.6,406,7.52,5.86,5.95,65.57
111,90,35.81,77.45,469,6.86,-9.96,7.04,53.7
88,94,36.74,59.97,376,-6.5,-3.12,8.06,71.98
95,98,38.07,22.23,155,8.09,-0.11,18.3,65.77
67,98,37.67,83.2,493,-1.18,6.37,7.3,87.29
60,90,38.15,22.74,172,4.47,6.77,11.54,79.94
106,97,37.35,56.07,483,6.28,4.5,13.61,63.72
57,90,35.89,23.43,451,0.1,-5.06,0.0,94.33
117,97,35.84,24.98,485,-2.02,4.4,8.27,63.49
103,90,35.64,82.1,23,8.31,-5.07,9.09,52.91
101,94,37.2,73.61,274,-5.38,-5.71,13.97,61.67
109,97,36.23,33.79,74,-4.86,0.94,12.7,60.02
118,95,37.7,63.43,39,-2.77,3.58,22.23,54.17
119,98,37.56,75.63,301,7.19,-8.94,19.08,47.17
69,90,36.45,82.27,39,8.78,-8.8,6.18,65.19
86,98,36.03,52.78,61,-5.6,5.68,7.24,64.68
72,90,35.81,82.82,237,7.28,7.19,1.57,71.38
97,99,37.71,55.55,486,-4.84,2.09,13.6,72.91
89,99,36.85,68.18,244,9.41,-1.42,10.12,67.38
112,92,36.47,88.53,17,1.95,6.91,15.08,53.71
87,90,38.07,36.52,139,-9.86,4.58,16.86,61.96
68,92,37.28,31.8,397,-9.32,1.59,6.53,80.85
88,91,37.05,43.94,494,-7.05,-3.6,8.43,73.09
115,91,37.73,31.51,81,-6.25,-6.04,21.34,49.37
58,98,37.95,39.89,188,5.35,-1.63,9.95,86.39
113,97,37.56,72.01,107,-5.54,-4.26,19.82,53.87
83,90,36.82,53.43,233,9.38,-3.21,8.87,68.04
60,93,36.64,46.25,267,2.72,0.31,3.02,91.7
103,90,37.81,45.81,103,3.85,-6.62,19.14,58.0
94,90,37.05,33.62,410,-5.64,6.12,10.47,67.08
119,93,37.61,51.32,133,7.85,-7.09,21.04,45.23
81,91,38.17,63.72,343,3.36,-0.38,14.13,81.88
60,92,38.25,29.74,370,7.29,4.92,10.04,82.75
67,98,36.33,88.1,32,9.13,-0.3,5.25,75.82
118,91,36.06,51.03,236,-7.49,-2.78,12.06,53.4
116,93,36.28,86.36,373,-8.07,-0.5,11.39,59.18
73,90,37.75,29.43,335,6.07,6.97,10.52,74.55
97,91,36.61,73.71,177,7.32,9.81,11.18,54.48
74,94,36.02,63.23,11,1.68,2.62,5.29,78.06
98,99,35.8,77.4,350,-2.68,5.87,5.58,67.74
77,90,36.48,62.05,440,3.05,-9.71,3.91,74.98
56,96,35.91,87.4,228,-3.89,7.61,0.0,82.77
76,93,35.97,63.89,308,-5.23,9.08,2.47,70.98
111,95,37.55,74.92,268,-0.24,1.5,17.78,67.77
61,97,35.56,81.43,377,-5.68,5.08,0.0,84.14
110,95,35.85,70.02,455,-0.33,0.25,7.21,73.4
70,91,38.03,56.7,357,9.13,-4.28,11.1,76.05
105,90,38.03,39.1,130,6.8,7.04,20.37,53.49
66,97,36.49,79.81,248,8.83,1.94,3.66,79.04
107,97,35.76,53.64,447,6.13,1.59,6.25,66.18
59,98,37.61,63.45,467,-2.9,3.18,5.7,92.53
81,95,36.58,25.55,57,6.24,7.12,9.03,64.61
66,90,35.64,54.81,3,8.46,4.64,1.85,71.34
71,98,35.97,68.87,235,8.94,-5.78,2.22,71.54
60,92,35.91,60.89,172,3.66,-0.66,0.34,88.25
59,95,37.27,51.4,321,-5.77,9.61,5.43,78.47
111,99,38.19,35.64,370,-9.21,1.09,19.97,59.54
82,99,37.88,41.68,35,-7.06,8.76,15.95,60.71
113,98,37.14,69.04,278,9.31,6.27,16.02,50.37
87,92,36.77,35.69,236,-0.76,3.32,9.37,76.33
116,94,37.36,63.52,274,7.1,-3.01,17.74,55.35
104,94,36.83,61.28,295,-0.7,-3.91,12.51,68.36
73,99,36.24,87.93,327,3.22,2.87,3.02,82.74
101,96,37.54,24.25,399,-9.52,-1.35,14.4,64.44
93,93,38.12,27.57,57,-5.0,5.98,19.13,61.47
87,93,36.62,55.43,362,-1.27,5.21,7.37,75.96
67,96,38.02,56.9,17,2.61,-3.76,13.85,79.2
108,98,36.79,22.79,35,-6.57,4.05,15.72,53.95
61,93,36.7,77.81,407,5.29,-0.11,2.15,91.16
68,93,35.58,54.63,128,-2.71,-3.53,0.74,81.06
73,95,37.59,44.27,0,6.35,-1.74,13.03,73.79
108,95,37.92,42.32,63,-8.04,7.91,21.08,48.12
74,96,37.49,80.3,61,3.6,-2.81,12.14,76.53
83,90,35.95,33.77,365,-4.13,-4.25,3.22,75.74
78,92,35.81,31.23,419,5.91,-2.96,0.96,78.73
117,98,37.22,34.92,330,-1.96,-5.71,16.69,58.9
111,95,36.7,63.75,145,3.31,0.89,14.77,62.36
62,95,36.79,76.77,271,8.69,-7.05,4.13,75.54
116,94,38.4,43.17,16,-9.59,6.35,25.56,43.2
83,92,37.67,32.14,279,-9.78,-5.49,12.67,65.76
71,94,36.74,34.64,97,5.41,1.96,7.41,77.6
60,90,35.56,63.34,451,2.93,-7.5,0.0,86.51
112,92,35.6,37.22,226,-4.14,9.57,8.65,52.07
82,93,37.55,81.41,462,-0.11,-0.91,10.05,87.02
116,94,38.01,27.27,385,-9.16,6.44,19.92,50.97
95,99,37.62,22.27,242,-6.15,5.37,15.2,63.51
95,98,36.72,26.19,478,-1.51,4.27,8.31,75.12
103,93,35.59,79.2,200,6.68,6.55,7.07,56.63
103,92,38.4,65.59,393,-0.41,-7.99,19.18,66.28
57,99,38.46,87.04,436,1.73,3.57,9.84,93.86
64,90,37.15,43.54,472,7.48,-4.68,4.32,82.85
89,99,35.71,34.89,178,-3.82,5.72,5.08,67.61
56,95,37.12,59.34,452,4.01,9.14,2.79,85.26
78,96,38.18,57.65,269,7.23,8.03,14.3,68.06
92,99,37.54,61.37,233,-5.95,-7.7,14.27,62.28
76,97,37.66,44.33,111,-2.87,-2.61,12.89,77.64
80,90,35.75,20.41,485,9.6,-2.71,0.42,74.93
97,93,35.82,22.45,487,9.66,-7.55,4.13,60.58
109,94,35.88,66.47,65,-5.54,-8.04,11.06,50.51
93,91,38.21,56.63,337,-8.67,-2.3,16.8,67.07
83,90,37.08,77.47,348,-4.58,9.84,9.01,68.15
74,97,37.87,41.03,436,-2.05,1.38,10.31,87.61
95,95,35.85,77.08,244,-1.18,2.44,6.29,73.04
108,94,38.28,49.78,244,2.38,-0.58,21.07,67.33
74,98,37.96,26.77,467,7.99,3.25,10.45,78.86
73,91,36.17,88.45,447,-3.39,9.13,1.5,77.41
84,99,38.12,55.84,71,7.0,1.77,17.2,68.89
107,97,36.29,64.06,356,-8.13,-8.7,9.79,53.42
88,99,36.12,66.96,48,-9.16,-0.14,8.2,65.79
76,98,36.29,45.37,495,0.08,9.86,2.21,79.98
60,90,38.23,72.33,345,-8.81,-2.25,10.2,83.63
81,96,38.25,80.92,189,-2.15,1.88,16.04,78.45
64,97,36.49,47.1,292,7.94,-7.87,2.81,74.88
102,92,37.62,65.99,176,-5.17,-7.18,17.22,57.7
113,93,37.53,73.0,451,4.12,7.49,16.23,58.58
113,92,37.92,33.31,160,-3.95,-3.99,21.1,57.17
56,96,36.39,43.28,149,-9.1,-3.89,2.16,79.39
83,98,37.03,27.62,69,1.13,-2.26,11.56,75.81
119,92,37.5,62.15,32,6.7,9.33,21.5,41.91
80,95,35.58,76.07,283,-1.81,-8.31,1.56,73.51
64,97,36.63,62.76,343,2.35,6.38,3.02,84.39
107,95,37.59,32.58,259,8.0,-3.17,17.25,58.28
113,91,36.26,58.25,321,5.79,6.99,11.18,54.58
76,96,38.37,78.45,76,-6.12,9.84,16.81,64.37
105,91,35.59,41.19,109,4.67,-3.03,8.36,60.45
102,91,38.37,78.29,304,0.04,-7.41,19.73,66.14
75,91,36.15,74.92,383,4.92,-7.11,2.42,75.72
76,90,35.65,21.52,138,-0.11,5.17,2.55,78.42
84,90,36.38,36.76,34,-7.44,-7.1,8.85,61.23
79,96,37.86,58.01,422,1.4,-4.79,11.37,81.51
82,94,37.76,70.23,393,-0.16,-5.91,11.76,79.58
119,92,36.13,81.64,234,0.36,-2.89,12.59,61.29
99,90,36.09,64.87,329,7.58,-8.51,7.46,57.77
61,99,37.43,46.62,199,7.9,7.13,7.85,75.44
103,95,36.87,32.92,324,-0.93,7.2,12.23,65.22
63,90,37.88,73.2,150,-0.89,-1.74,10.98,88.35
90,98,35.57,34.47,33,0.3,2.24,6.03,72.61
55,91,37.33,68.68,123,0.39,2.84,6.93,91.08
64,90,37.69,32.68,366,9.01,4.99,8.1,78.53
90,96,38.48,26.37,31,2.99,0.41,20.59,71.54
100,95,37.54,37.58,271,-4.45,0.21,15.47,69.83
86,95,36.2,39.95,323,0.63,2.63,5.45,79.55
86,94,35.82,65.3,309,2.54,4.06,3.73,75.25
60,93,37.42,31.26,123,2.8,-3.07,8.38,85.43
102,93,37.07,85.12,411,1.71,-3.39,12.14,71.1
92,92,38.2,58.81,367,-6.45,-4.61,16.22,68.08
71,99,37.68,54.37,491,-9.33,0.98,8.19,81.95
81,97,37.03,50.43,315,-3.24,-2.8,8.7,78.55
108,96,36.71,59.66,77,-1.45,0.81,14.88,64.83
104,98,36.71,21.57,75,-8.76,-1.88,14.12,56.73
89,90,36.18,89.31,59,6.3,6.73,8.6,61.04
79,96,35.55,59.03,84,-3.12,-8.54,3.22,68.19
82,99,37.22,22.46,367,8.27,1.44,9.35,74.68
69,93,36.14,61.3,79,-6.91,1.51,4.2,76.97
58,96,36.12,50.6,373,-8.86,-2.33,0.0,85.04
81,90,35.88,21.68,171,-0.35,-1.58,4.37,80.6
80,94,36.07,84.71,257,-6.22,6.0,4.27,70.48
73,92,35.6,20.74,278,8.75,-4.39,0.3,73.3
71,94,37.52,60.45,220,-9.79,7.43,10.11,68.23
97,93,36.7,87.33,45,-1.75,7.93,12.97,60.79
95,91,37.18,36.63,490,8.53,3.01,10.52,68.44
96,93,37.41,37.79,72,-2.31,5.46,16.03,64.12
104,92,38.42,20.03,53,-8.14,2.26,22.86,56.58
94,90,35.7,24.64,326,-3.94,0.51,4.56,74.18
93,99,36.75,23.14,220,-0.04,9.33,10.67,66.65
77,97,36.24,77.59,491,-6.3,-4.35,2.18,78.55
106,94,36.93,78.57,380,-0.67,-6.92,12.55,65.5
101,93,38.26,70.87,336,6.73,-4.25,18.65,63.05
117,99,37.67,44.69,8,7.45,2.29,22.18,49.97
97,94,37.49,77.49,325,-9.01,-6.3,14.08,59.63
102,93,36.82,57.78,171,-6.78,8.18,13.31,54.47
88,92,37.51,41.3,83,-4.49,-1.78,14.84,70.13
94,94,35.6,50.61,329,1.9,7.0,4.0,68.9
115,93,37.26,24.6,328,-2.78,-5.02,16.51,59.71
104,90,37.16,86.14,11,6.88,-3.74,17.0,55.48
116,92,36.54,63.34,480,4.33,-8.82,11.6,55.82
112,99,36.1,71.19,31,-7.99,-4.84,13.11,49.22
87,99,37.92,67.36,417,2.49,-0.19,13.34,81.62
70,97,35.66,66.74,338,-7.74,8.92,0.0,71.77
102,96,35.71,21.21,288,-4.9,-2.22,6.57,66.21
64,91,36.82,56.78,319,-6.44,2.79,4.22,83.3
92,90,36.26,77.52,303,-6.54,-1.45,7.16,70.48
73,92,37.74,23.12,271,2.33,-9.06,11.07,75.25
90,94,37.4,86.93,177,1.27,0.07,13.74,76.93
113,99,37.82,49.69,113,-6.48,-8.68,21.06,47.57
117,90,36.47,40.29,406,9.8,7.67,12.21,48.65
100,92,37.72,57.23,25,-1.56,5.06,18.86,62.55
57,92,38.09,76.08,236,-8.06,-2.43,9.97,83.64
119,94,36.54,53.23,309,-7.59,2.8,13.89,54.21
62,92,36.52,65.16,171,1.68,-7.76,3.79,81.1
105,98,38.2,54.99,232,9.58,4.05,20.18,55.78
60,90,35.65,64.19,36,1.44,6.45,0.39,81.25
93,93,36.55,29.66,264,8.98,6.43,9.21,60.28
114,99,35.86,22.71,477,-1.12,-4.31,7.81,66.02
82,99,35.59,29.58,12,-1.28,-4.73,4.71,72.03
108,93,35.84,40.01,495,0.0,0.43,6.34,75.39
91,90,36.79,37.73,315,3.95,9.36,9.52,64.84
63,91,37.56,63.06,105,-2.65,8.41,9.85,77.33
110,90,36.37,51.91,125,7.28,-2.81,13.09,55.4
113,95,38.05,22.72,335,-9.41,5.6,20.0,52.19
56,92,36.81,22.44,493,-1.2,8.43,0.83,90.3
115,96,38.4,26.34,383,0.22,-4.78,21.69,64.16
112,94,38.36,44.72,129,2.14,6.61,23.42,56.08
114,98,37.82,20.43,478,-4.48,-4.64,17.62,61.62
94,96,38.3,54.58,315,-1.45,-3.13,17.64,73.8
90,93,37.62,45.25,255,-0.31,-6.02,14.06,72.5
91,94,38.19,58.88,440,3.74,0.14,15.23,78.64
72,94,36.21,70.46,114,5.47,6.87,4.81,71.48
117,94,36.54,37.57,298,4.76,0.56,13.6,61.08
76,99,37.76,31.0,402,-3.17,-7.53,10.47,77.2
65,98,36.77,39.46,123,9.99,-4.96,6.14,72.02
112,99,38.01,20.12,255,6.97,1.26,20.41,59.22
111,92,38.13,28.4,138,-4.8,1.66,21.98,59.5
58,95,36.4,72.56,205,-6.1,1.54,2.05,85.94
61,97,37.97,35.6,46,-3.72,-8.46,12.09,75.8
115,98,35.96,89.6,216,-0.95,5.07,11.15,59.59
108,96,36.5,31.75,318,7.02,8.19,11.43,54.11
55,92,37.05,75.21,390,5.57,0.21,2.87,93.37
109,90,36.18,69.35,462,7.02,4.38,8.58,61.06
57,93,37.24,42.55,349,-4.56,8.28,4.6,83.07
92,95,37.24,43.15,122,1.87,2.85,13.86,70.77
55,92,36.12,59.45,30,-4.34,3.49,1.8,83.71
92,90,37.89,79.67,471,-7.82,4.43,13.62,68.72
83,95,37.39,47.03,54,3.68,-4.79,13.53,69.41
59,90,36.45,24.28,152,-7.14,1.65,3.05,82.99
75,98,36.2,46.21,455,3.35,6.84,1.93,79.36
101,90,38.14,34.51,285,2.96,-4.08,18.53,66.76
89,95,38.01,85.74,35,6.2,7.94,17.99,59.22
55,90,36.19,68.81,305,-7.21,2.41,0.0,87.06
66,96,35.61,23.56,397,5.67,-1.54,0.0,86.29
114,92,37.91,40.51,284,9.99,2.46,20.03,53.74
81,95,37.35,23.52,410,7.02,-1.96,9.33,76.92
110,96,35.8,78.1,372,5.04,6.76,7.79,58.28
77,90,37.26,83.44,255,3.24,-0.35,9.66,82.28
79,90,36.86,27.86,177,-1.56,8.02,8.81,72.53
75,94,37.82,50.82,35,4.61,0.2,14.27,77.43
115,95,36.13,85.23,253,4.48,3.21,11.61,58.33
117,98,36.86,30.16,161,2.63,9.95,16.59,49.62
106,90,35.97,40.43,20,5.93,-7.06,11.34,51.82
79,93,38.37,41.3,293,-1.02,4.73,15.23,79.45
109,99,37.84,22.1,74,-7.57,-7.22,20.74,49.22
100,97,37.71,22.54,480,1.18,6.78,14.25,70.05
86,99,37.57,86.7,206,-4.7,1.93,13.49,73.17
109,98,36.77,59.98,459,-2.31,8.76,11.56,61.39
59,92,38.27,41.47,471,-9.65,7.32,8.94,79.55
90,91,35.72,46.51,177,-2.34,-8.5,5.32,65.52
103,93,37.91,70.04,381,6.18,-7.25,16.84,60.0
112,91,36.15,45.66,36,0.85,2.02,13.27,61.27
93,90,36.47,35.94,458,-9.8,0.37,6.88,70.46
115,92,37.06,27.13,119,-0.6,-6.63,17.6,56.2
63,96,37.85,71.03,402,-4.17,-7.41,8.32,82.64
60,90,38.02,32.64,117,-0.45,1.28,11.41,90.27
89,91,37.25,24.88,0,-1.91,-9.02,14.56,62.39
93,90,36.71,49.89,208,8.64,7.47,10.57,58.32
76,97,38.34,22.77,423,-9.18,6.14,13.17,72.08
95,94,36.24,87.55,310,3.67,5.71,7.6,67.45
59,97,37.91,63.91,207,7.02,-9.68,9.78,74.6
96,92,37.34,30.69,153,9.18,-9.05,14.85,53.18
84,96,36.63,32.07,249,-6.45,1.0,7.96,74.05
111,97,35.5,59.89,170,0.63,9.89,8.52,55.28
83,95,36.84,44.96,314,-9.13,-3.15,8.16,70.04
91,96,36.33,74.2,306,-0.02,-3.11,7.29,76.87
67,91,35.81,58.21,106,-7.49,-7.31,1.91,70.85
86,97,35.73,50.33,142,6.76,3.49,4.91,67.55
100,94,36.54,87.41,7,-7.72,2.93,13.14,57.35
77,96,37.34,47.35,93,0.27,-7.97,11.69,73.47
99,90,38.01,48.04,397,0.42,-0.65,16.39,77.15
71,94,36.05,66.6,96,9.43,3.34,3.99,71.09
60,90,36.77,76.66,489,3.1,-0.13,1.48,95.9
72,97,36.68,63.84,6,-4.24,3.49,8.22,74.84
76,93,37.04,68.9,273,-5.18,6.33,8.17,73.65
87,93,37.93,46.11,11,-7.44,3.72,17.43,63.34
84,91,37.16,53.56,1,5.13,2.32,13.09,69.08
86,94,38.04,33.79,433,3.82,7.07,13.57,72.6
96,90,37.06,67.62,348,2.2,8.01,11.5,66.71
64,98,37.31,35.5,404,-9.18,-2.22,5.82,82.39
90,94,36.81,20.09,6,5.26,-6.54,12.5,60.97
88,95,37.97,85.36,499,2.84,6.36,12.96,74.95
82,91,38.27,41.42,474,9.28,-5.72,13.52,70.48
65,99,37.42,33.76,11,1.74,8.58,10.48,75.33
93,99,37.96,38.77,339,-3.92,-9.54,15.52,64.12
101,90,35.68,43.13,56,-2.37,8.43,8.53,57.67
73,93,38.22,53.22,77,-6.48,1.78,15.42,75.12
69,96,36.07,24.85,73,4.46,5.49,3.9,75.02
82,95,36.27,23.69,232,4.15,-2.03,5.93,76.22
78,99,35.66,40.5,278,-5.99,9.83,1.62,67.57
63,90,38.4,40.7,29,-6.83,-5.45,14.79,74.34
101,90,38.06,28.24,366,-8.46,-4.71,17.32,61.01
87,97,38.24,48.34,313,8.24,-8.97,15.97,62.11
116,93,38.04,39.88,94,-5.34,8.81,22.97,46.9
73,94,36.94,21.82,307,-3.12,-0.88,6.72,84.84
94,96,38.27,82.0,55,-4.39,3.5,20.11,64.64
101,97,38.41,82.02,9,-1.73,3.75,22.65,63.11
119,99,37.01,34.64,402,4.28,7.49,15.32,54.41
83,96,36.03,31.4,146,7.41,3.3,5.77,68.57
104,91,37.48,58.31,363,-6.35,1.24,15.05,66.15
67,93,38.43,64.15,86,3.73,4.21,15.17,78.7
55,99,38.12,87.03,252,-2.95,5.02,9.56,87.98
88,90,38.09,46.41,186,9.61,-6.28,16.67,60.65
102,99,38.3,63.27,427,-4.02,-7.81,18.14,63.35
102,98,38.18,81.47,232,-9.86,-8.5,19.49,51.61
103,92,37.83,51.5,252,0.31,-2.52,17.72,70.14
118,92,37.65,28.56,442,-6.99,-0.04,17.95,61.41
115,99,36.29,46.42,223,-9.11,2.31,12.74,53.25
83,98,37.36,29.56,339,3.97,9.16,10.53,69.53
93,99,37.06,21.16,3,4.65,-3.38,14.39,63.92
80,92,38.09,72.61,352,-0.79,5.22,13.41,79.84
71,97,36.98,36.69,111,3.54,0.63,8.47,81.72
67,91,35.88,20.14,192,0.76,-5.6,1.4,82.7
80,92,35.51,81.07,140,2.6,2.31,2.67,76.92
103,91,37.53,51.07,322,1.93,9.34,15.55,61.41
61,90,37.15,36.72,139,3.32,-7.51,7.06,79.28
112,91,36.49,38.4,348,-6.01,0.15,11.88,63.58
103,97,36.01,36.84,438,-4.63,-8.97,6.75,60.95
107,98,36.9,33.62,444,-1.2,-3.58,11.96,69.65
119,91,35.8,78.89,94,-1.08,2.41,12.36,58.19
116,96,36.51,31.92,40,5.49,6.82,15.84,48.03
71,94,36.64,59.33,419,-2.65,4.61,3.7,84.17
97,92,36.9,25.41,1,-6.75,-0.74,14.37,62.53
79,98,36.9,86.47,277,-4.97,8.18,8.03,70.25
57,95,36.27,62.23,149,-5.71,-3.95,1.77,82.9
83,90,38.05,83.22,40,4.63,5.08,16.95,67.64
86,94,36.57,47.85,350,-0.59,-0.52,7.03,82.66
80,96,36.19,76.75,115,4.17,7.97,6.29,67.73
70,93,36.03,79.76,119,-1.68,5.95,3.45,78.23
79,97,36.47,69.21,236,7.79,8.03,6.28,66.23
108,99,35.7,26.51,269,9.67,-5.72,7.92,52.92
82,94,35.6,21.13,348,3.4,3.36,1.41,77.85
110,98,37.32,31.8,290,7.28,4.77,16.18,56.35
119,98,37.36,28.27,433,0.16,4.85,16.76,63.15
95,98,37.09,70.76,8,8.69,0.08,14.86,62.13
105,90,37.79,58.99,238,6.63,-9.77,18.05,52.57
83,91,35.62,56.82,117,9.84,-4.77,4.02,63.31
73,92,38.31,37.7,351,2.46,-3.53,13.13,83.32
95,93,35.79,30.82,314,5.58,7.04,5.29,63.63
99,99,37.52,34.46,311,0.86,6.82,14.8,67.51
69,98,35.9,48.02,474,-4.82,-7.91,0.0,79.71
57,99,38.14,71.81,9,-2.9,9.0,12.51,77.4
65,95,37.03,37.82,24,7.88,-6.35,8.42,70.9
107,90,35.75,68.9,496,-8.88,-1.71,5.67,63.71
100,98,37.35,54.41,172,1.83,-5.7,15.53,64.41
84,95,35.53,81.98,224,-2.55,7.21,2.7,70.77
111,93,37.83,36.3,10,-2.27,4.99,21.74,55.99
72,93,37.45,51.56,100,7.69,-2.93,11.16,73.25
105,92,36.14,26.77,264,7.08,3.64,9.55,59.92
102,96,36.62,43.46,390,1.98,-6.31,10.12,66.85
62,92,35.52,55.48,326,-4.54,-2.35,0.0,87.25
76,91,37.58,71.29,417,-0.49,-2.46,9.44,86.8
60,99,36.47,33.87,82,-1.83,-5.24,4.02,83.15
111,97,37.21,35.27,275,-2.93,7.53,16.02,57.46
90,93,38.37,64.21,369,-7.94,3.58,16.66,68.55
111,97,36.4,46.77,489,0.86,-4.4,9.8,67.96
103,90,38.47,53.75,344,-3.96,-5.16,20.01,64.43
99,94,37.4,78.53,260,3.22,-9.64,14.69,60.27
99,98,36.23,54.94,367,-3.62,-3.07,7.76,69.82
74,90,36.81,65.67,220,-1.38,0.54,7.15,85.11
118,93,37.72,65.97,310,-8.95,-4.45,19.61,51.12
57,95,36.84,76.25,218,9.85,4.01,3.92,79.23
108,99,35.71,64.67,88,0.15,-1.77,9.75,65.46
118,97,36.01,24.54,484,-9.52,-3.67,9.29,54.85
94,92,37.87,43.95,14,0.82,8.78,18.53,61.75
113,94,37.45,89.25,245,7.41,-4.74,17.88,53.82
109,96,37.21,33.76,175,5.45,-2.03,16.6,60.02
116,90,36.0,61.07,3,4.02,-2.35,13.68,54.41
58,96,38.01,79.01,333,-7.21,-5.18,8.84,82.8
114,97,38.38,61.06,375,3.15,-5.65,21.46,59.93
84,97,35.62,46.06,368,5.33,-3.95,1.73,74.23
56,98,35.73,25.62,464,1.45,7.28,0.0,90.8
116,95,38.15,45.32,20,7.85,5.34,24.27,46.56
103,95,37.95,32.74,207,-4.46,3.62,18.76,62.94
63,91,37.35,87.26,473,-5.16,-0.86,5.14,90.74
85,92,38.33,70.05,136,7.39,0.16,17.81,71.16
115,93,37.44,72.46,321,2.51,-4.66,17.49,60.32
102,93,36.15,50.52,362,-9.97,-8.51,8.02,54.06
79,97,37.69,27.7,462,-2.94,-3.38,10.11,82.16
90,90,37.44,38.67,418,7.16,-0.09,11.51,74.67
62,99,38.46,38.18,215,-9.45,-8.85,13.04,71.33
112,93,36.14,54.07,367,-9.94,-8.24,9.94,49.54
99,93,37.29,52.27,116,-4.37,-4.74,15.61,61.88
116,90,37.84,50.34,178,8.28,-2.66,21.12,52.43
93,92,36.52,54.72,245,8.03,-2.13,9.23,66.2
112,94,36.64,89.09,127,0.38,-7.64,14.83,56.92
118,95,38.16,40.88,357,1.06,-5.48,21.35,60.28
98,98,36.71,63.07,77,-3.36,-4.77,12.89,62.79
83,98,37.37,36.77,228,-5.13,-8.65,11.69,66.53
113,98,38.17,52.66,292,6.3,-3.48,21.02,57.6
63,90,36.13,34.0,261,-7.87,-8.56,1.14,74.0
60,98,38.45,59.07,81,-0.25,4.07,13.92,86.43
83,97,37.61,38.55,341,2.69,-2.28,11.72,79.36
112,91,36.99,22.58,337,-7.93,-3.46,14.47,57.07
71,90,36.79,77.07,306,0.39,-7.47,5.6,81.19
70,90,38.36,28.98,65,1.55,-5.47,15.67,77.88
57,95,36.12,45.76,95,4.85,-5.35,1.54,81.17
75,98,36.44,53.4,144,-5.3,9.7,6.24,67.37
118,96,36.42,50.27,64,-4.13,6.71,15.58,49.27
90,94,36.37,70.8,8,1.39,-9.69,10.26,61.86
116,91,36.91,61.77,396,9.66,2.34,14.27,55.52
96,90,38.47,40.68,483,-5.65,-4.88,17.21,69.02
96,91,38.17,23.62,356,9.72,-7.91,16.97,57.96
115,90,36.48,73.73,185,4.29,4.11,14.07,56.12
67,92,36.77,44.68,157,6.52,-7.37,6.17,72.97
65,95,37.51,82.28,30,-8.21,-1.13,10.74,76.9
108,97,35.55,47.65,150,-3.99,2.64,8.36,61.04
70,92,37.96,70.24,318,-8.85,1.09,11.12,79.44
62,99,38.14,85.77,241,-2.57,9.55,11.19,79.27
113,98,38.07,65.58,155,9.63,5.71,21.91,48.19
111,99,36.63,48.94,58,-7.89,5.48,15.25,49.61
94,94,36.89,59.72,9,1.25,-2.89,13.64,68.22
113,96,35.54,58.04,344,-9.88,-9.83,7.35,46.73
56,97,36.7,60.94,123,4.25,4.69,3.96,83.73
64,92,36.88,30.28,355,-6.06,9.99,4.16,75.84
98,91,38.22,68.9,345,-7.41,-1.88,17.75,66.75
65,91,38.18,30.15,281,-3.26,9.71,11.6,77.56
56,94,38.4,21.02,236,5.42,-7.17,11.33,81.62
104,90,38.16,63.73,332,-7.87,-4.07,18.76,60.32
66,91,35.52,28.18,16,-5.4,-6.59,1.16,72.93
77,98,37.42,73.93,423,-9.83,-0.5,8.79,77.57
72,96,35.7,80.62,323,9.37,5.94,0.19,72.09
116,95,36.32,86.13,22,1.84,-3.19,15.07,56.4
116,98,37.23,66.51,418,4.4,8.12,15.69,55.33
92,96,37.6,53.74,458,3.03,0.9,12.33,78.45
92,94,37.46,44.66,459,-7.11,-0.69,11.63,73.81
115,98,35.65,54.36,8,1.9,5.74,11.66,53.49
55,95,35.81,33.32,206,-7.37,-7.97,0.0,78.21
99,95,35.89,44.39,44,-1.98,5.48,9.29,62.44
82,93,35.77,70.26,420,1.38,-5.14,1.57,79.58
75,90,36.03,35.22,452,1.18,-4.38,1.15,84.87
67,94,37.57,38.48,402,-7.62,1.99,7.71,83.01
81,98,37.99,72.45,330,-9.31,8.04,13.36,65.28
61,97,36.73,32.45,456,5.96,1.57,1.77,89.58
76,97,37.58,37.21,482,4.52,2.98,8.77,82.64
